X,id,PEDON_ID,Year,Location_U,Soil_Serie,Soil_Ser_1,Location,Lab_ID,Great_Grou,Order,Subgroup,Latitude,Longitude,Phase,Master_Hor,Suffix,Lower_Dept,Upper_Dept,Horizon_Mo,Horizon_Li,Calcium,Potassium,Magnesium,Sodium,CEC,Water_Solu,EC,Inorganic_,Organic_Ca,Water_So_1,Water_So_2,Water_So_3,Water_So_4,Water_So_5,Water_So_6,Total_Nitr,Exchangeab,Water_So_7,Extractabl,Extracta_1,clay_0_2,silt,clay_0_02,coase_sand,fine_sand,medium_san,total_sand,vc_sand,vf_sand,water_rtn_,water_rt_1,water_rt_2,b1,b2,b3,b4,b5,b6,b7,ari,ari_noBareSoil,CRSI,CRSI_noBareSoil,NDVI_July_Aug,NDVI_July_Aug_noBareSoil,NDVI_Sept_Oct,NDVI_Sept_Oct_noBareSoil,NDVI_SD,SAVI_Jul_Aug,SAVI_Jul_Aug_noBareSoil,SAVI_Sept_Oct,SAVI_Sept_Oct_noBareSoil,dem_3x3_sd3x3,dem_3x3_sd5x5,dem_3x3_sd9x9,dem_3x3_sd21x21,dem_9x9_sd21x21,dem_9x9_sd101x101,dem_3x3_tri,dem_5x5_tri,dem_9x9_tri,dem_9x9_tri_20,precip,temperature,MidSlope_Pos_100m,Norm_Height_100m,Slope_Height_100m,Stand_Height_100m,SWI_100m,Valley_Depth_100m
178,7380_1,7380,1986,300,ADI,Ardill,09ANE1132 24 W3,86-0365,Brown,Chernozem,Solonetzic,51.73047508,-109.2913189,NA,A,p,11,0,NA,NA,10.1,1.3,4.5,0.1,23.3,0.4,0.3,NA,2.3,2,0.3,1.4,1.7,0.4,1.1,0.226,NA,NA,NA,NA,29.7,42.5,20.1,3.7,10.1,4.7,27.8,2,7.2,28.1,14.8,2.8,894.2857056,1250.916626,1531.318237,2329.9375,3417.083252,2983.834961,2953.236816,0.92560792,1.482325315,0.753183305,0.809822321,0.288441807,0.506012499,0.178134367,0.340093553,0.139330451,0.431673618,0.731475304,0.266878544,0.531719762,0.351595521,0.487616837,0.595576644,1.304884195,1.04374826,3.480823517,0.617002368,0.395181,0.317396522,0.762748361,432.8624122,288.1729736,0.058009952,0.407062024,1.167952657,623.9505615,8.0644207,1.521796465
179,7381_1,7381,1986,300,KDC,Kindersly,08DSE1233 21 W3,86-0135,Solidized Solonetz,Solonetz,Brown,51.81418457,-108.8423041,NA,A,p,6,0,NA,NA,6.1,2.7,5.8,0.3,29.3,1.2,0.7,NA,3.76,1.7,2.7,2.3,2.4,2.4,2.1,0.369,NA,NA,NA,NA,34,48.4,16.2,1.1,7.2,1.6,17.6,0.5,7.3,35.8,20,2.5,812.2583008,1130.6875,1316.90625,1766.5,2430.626709,2999.485352,2018.428101,0.941326261,1.742315292,0.738765121,0.816163898,0.266853422,0.517416716,0.141765147,0.326740533,0.169957859,0.398691085,0.812221205,0.212385152,0.551470994,0.56421566,0.765264988,1.042758942,1.736472368,1.311401606,8.52067852,0.889865577,0.499307811,0.44323343,1.119176149,436.6222305,288.1387329,0.033577196,0.31392172,1.338872075,593.0461426,7.022493362,1.154940367
180,7382_1,7382,1986,300,KHC,Kettlehut,01ASE1233 23 W3,86-0097,Solidized Solonetz,Solonetz,Brown,51.81059553,-109.1259164,NA,A,p,10,0,NA,NA,7.8,2.3,6.4,0.2,24.3,0.9,0.6,NA,2.7,1.6,2.3,NA,1.9,1.7,1.4,0.25,NA,NA,NA,NA,31.6,45.6,17.1,2.3,8.8,2.8,22.8,1,7.8,33.5,15.8,4.2,884.3845215,1212.900024,1507.663452,2175.057617,3142.583252,3000.589844,2664.239746,0.941809177,1.403003454,0.755828261,0.802182436,0.287019432,0.483347923,0.157783791,0.337382436,0.149122491,0.431923493,0.725480208,0.237177414,0.573132828,0.240223572,0.415662318,0.63322562,1.680011749,1.456638813,5.659219742,0.668310344,0.672252655,0.652466118,1.390832901,435.695402,288.1329956,0.074420683,0.413718671,1.383618712,611.8878174,7.406954765,1.13030529
181,7383_1,7383,1986,300,WWI,Willows,12CNW1533 24 W3,86-0032,Brown,Chernozem,Solonetzic,51.83245189,-109.3324664,NA,A,p,10,0,NA,NA,18.1,1.6,11.3,0.4,35.1,0.4,0.5,NA,1.88,1.9,0.2,3.8,2.5,2,1.1,0.214,NA,NA,NA,NA,44.9,40.2,28.3,1.1,6.6,1.7,14.9,0.1,5.2,35.7,27.4,7.4,849.5827637,1163,1419.25,2055,2855.875,2967.854736,2371.958496,0.89392674,1.695441604,0.738268733,0.815014601,0.263404459,-3.40E+38,0.157153636,-3.40E+38,0.154715618,0.396997859,0.805066551,0.235408934,0.504364628,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,436.5367459,288.116333,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
182,7384_1,7384,1971,600,KAD,Kamsack,NW2235 32 W1,71-7136,Dark Gray,Chernozem,Rego,52.02365285,-101.9596487,NA,A,p,13,0,NA,NA,27.3,0.6,8.3,0.2,33.1,0.2,0.4,4.1,3.15,4.2,0.2,NA,2.1,0.2,NA,0.28,1.7,NA,NA,NA,32,54,16,0,5,1,14,0,8,36.6,20.8,3,478.875,644.5,760.5,1300.333374,2576,2950.083252,2226.625,2.72657299,3.084267139,0.848380446,0.857238531,0.645575404,0.685318947,0.376690984,0.416404963,0.189935284,0.966781753,1.010482254,0.56495509,0.700037073,0.596700311,0.832112253,1.302498579,3.055779696,2.327532768,7.456801891,1.142041683,0.886727691,0.804018855,1.629652381,604.675322,287.6212463,0.150158316,0.35717538,2.111657143,403.088501,7.231178284,2.889332294
183,7385_1,7385,1971,600,MNA,Maloneck,NE2035 31 W1,71-7154,Dark Gray,Chernozem,Orthic,52.02355231,-101.853003,NA,A,p,18,0,NA,NA,20.6,0.6,14,0.3,37.2,0.1,0.4,NA,3.17,2,0.3,NA,1.6,0.6,NA,0.27,2.8,NA,NA,NA,40,52,20,0,3,1,8,0,4,36.6,22.9,3.9,466,627.0999756,731.833374,1208.800049,2131.5,2951.166748,1862.800049,2.614202261,3.288763523,0.840669096,0.856165588,0.633651555,0.695311427,0.346488357,0.39787817,0.201189787,0.950324327,1.022481115,0.5194581,0.65516557,0.477606177,0.792288721,1.079097986,1.750391483,1.365646124,6.765227318,1.00236249,0.730303288,0.584373891,0.992602348,609.2871015,287.5829468,0.049083143,0.406842232,1.662341952,408.2749023,8.335466385,1.649858475
184,7386_1,7386,1972,600,MND,Maloneck,NW2835 31 W1,72-7276,Dark Gray,Chernozem,Rego,52.03831359,-101.8409988,NA,A,p,16,0,NA,NA,25.6,NA,7.3,NA,32.5,0.02,0.9,1.6,2.75,0.34,0.16,NA,0.13,0.02,NA,0.23,2.6,NA,NA,NA,45,47,26,0,4,1,8,0,3,37,23,4.8,507.75,701.5,850,1299.833374,2294.333252,2951.923096,1930.375,3.038401365,3.365259886,0.851753175,0.859653175,0.665536046,-3.40E+38,0.353717893,-3.40E+38,0.206659497,0.997973845,1.039875292,0.529999747,0.685952776,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,610.9997968,287.5745239,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
185,7387_1,7387,1972,600,MNA,Maloneck,SW0436 31 W1,72-7290,Dark Gray,Chernozem,Orthic,52.06008955,-101.8410272,NA,A,p,15,0,NA,NA,18.1,0.5,5.5,0.1,26.5,0.01,0.6,NA,2.7,0.22,0.01,NA,0.09,0.01,NA,0.22,3.1,NA,NA,NA,31,44,16,1,10,4,25,1,9,28.5,17.5,3.7,569.833313,771.583313,922.875,1432.5,2564.583496,2967.297852,2249.595215,2.663215876,3.292485714,0.844885468,0.858652353,0.618272007,-3.40E+38,0.280889213,-3.40E+38,0.194358622,0.927538623,0.983600324,0.421526024,0.60467601,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,612.7146073,287.567688,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
186,7388_1,7388,1972,600,THA,Thunder hill,SW2235 30 W1,72-7295,Dark Gray,Chernozem,Orthic,52.01607438,-101.6747926,NA,A,p,14,0,NA,NA,21.8,2,10.3,0.6,41.4,0.04,0.6,NA,6.64,0.23,0.04,NA,0.16,0.11,NA,0.58,8.4,NA,NA,NA,50,42,20,1,3,1,8,0,3,46.9,34,6.6,485.75,668,786.75,1287.699951,2287.050049,2950.916748,2025.833374,1.992376924,3.129816294,0.827685237,0.859641194,0.522764623,-3.40E+38,0.292757928,-3.40E+38,0.200465659,0.783508374,0.97452373,0.439923684,0.626627533,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,615.9392676,287.5527954,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
187,7389_1,7389,1972,600,HMC,Hamlin,NW1235 30 W1,72-7301,Black,Chernozem,Calcareous,51.99423678,-101.6270724,NA,A,p,29,0,NA,NA,23.9,0.7,4.2,0.2,28.3,0.03,0.9,1.3,3.12,0.35,0.08,NA,0.08,0.01,NA,0.28,1,NA,NA,NA,23,15,15,17,14,26,62,2,3,21,16,4,511.2333374,691.9499512,795.6875,1211.25,2383.180664,3016.774902,2249.080566,3.083144665,3.871185064,0.855663359,0.866420627,0.667568266,-3.40E+38,0.220892698,-3.40E+38,0.238905631,1.001260777,1.067389459,0.330624084,0.576076334,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,615.8140429,287.5570374,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
188,7390_1,7390,1972,600,THA,Thunder hill,NE1435 30 W1,72-7308,Dark Gray,Chernozem,Orthic,52.00885828,-101.6390906,NA,A,p,16,0,NA,NA,23.4,1.4,4.3,0.1,27.9,0.04,0.6,NA,3.12,0.27,0.02,NA,0.05,0.01,NA,0.26,3,NA,NA,NA,36,44,18,1,8,2,20,1,8,29.7,21.7,4.4,411.2564087,558.875,651.7202148,944.666626,1936.722168,3001.721191,1985.1875,4.153253555,4.296317101,0.875272393,0.877613902,0.71475327,-3.40E+38,0.283103287,-3.40E+38,0.222154724,1.071880901,1.085784247,0.425648563,0.666648117,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,616.6680149,287.5541077,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
189,7391_1,7391,1972,600,KAA,Kamsack,SE0336 30 W1,72-7338,Dark Gray,Chernozem,Orthic,52.05985265,-101.6628622,NA,A,p,19,0,NA,NA,25.6,0.4,10.3,0.3,22.3,0.01,0.5,NA,2.26,0.2,0.01,NA,0.06,0.01,NA,0.18,NA,NA,NA,NA,15,34,7,1,21,1,51,0,28,18,11.6,2.4,619.625,903.2312622,1095.099976,1689.692261,2846.899902,2984.013184,2451.0625,2.835287094,3.249074459,0.858129025,0.866511524,0.655056715,-3.40E+38,0.251365751,-3.40E+38,0.216745182,0.982360913,1.026079848,0.377607456,0.604027029,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,620.1691246,287.5452271,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
190,7392_1,7392,1972,600,KWD,Kakwa,NE1436 31 W1,72-7354,Gray,Luvisol,Dark Gray,52.09632005,-101.7820184,NA,A,he,6,0,NA,NA,12.5,0.5,4.1,0.1,20.6,0.02,0.6,NA,2.7,0.23,0.03,NA,0.11,0.01,NA,0.2,2,NA,NA,NA,18,47,9,3,13,5,35,1,13,24.4,9.7,1.5,NA,NA,NA,NA,NA,NA,NA,3.724505901,4.015381813,0.874981523,0.875802398,0.714015961,0.790231884,0.468525589,0.557658255,0.197339431,1.070726471,1.082749,0.701275895,0.765564028,1.324237704,2.303973675,3.297885895,4.739804268,2.998943806,13.27613831,3.262885571,2.292766333,1.644797087,2.512534857,618.1712756,287.5460205,0.201374739,0.311006933,2.479074001,389.7753906,6.389207363,2.289757729
191,7393_1,7393,1970,600,PYD,Pelly,SW0435 03 W2,70-6141,Dark Gray,Chernozem,Rego,51.97295603,-102.3807444,NA,A,p,15,0,NA,NA,35.7,0.9,8,0.1,47.1,0.3,0.6,NA,4.71,4.6,1,NA,1.8,0.3,NA,0.36,1.6,NA,NA,NA,27,51,6,3,7,4,22,2,6,32.3,21.6,4.2,566,749,860.2727051,1415.775024,2664.5,2984.526367,2422.666748,1.947367549,3.120229483,0.818928301,0.852282405,0.568056703,0.720845938,0.211746544,0.467807353,0.198792126,0.850572881,1.025386262,0.317567663,0.595209682,0.609274268,0.84144032,1.350291252,1.782670498,1.139891505,5.795317173,1.155318975,0.665753245,0.507357717,0.946199775,585.2723337,287.828949,0.199213415,0.369202673,1.569841743,410.3679199,6.361287594,2.100862503
192,7394_1,7394,1970,600,PYA,Pelly,NW0935 03 W2,70-6150,Dark Gray,Chernozem,Orthic,51.99447348,-102.3808445,NA,A,p,16,0,NA,NA,24.1,0.6,7.5,0.1,39.1,0.2,0.4,NA,4.76,3.2,0.1,NA,1.6,0.2,NA,0.34,4,NA,NA,NA,26,45,8,4,10,5,29,2,8,NA,17.5,3.6,581.375,764.46875,906.395874,1398.958252,2725.875,2999.745605,2464.880859,2.362859726,3.019581795,0.837450147,0.853825808,0.622770309,0.665893137,0.213354111,0.408296198,0.212357991,0.93357676,1.024148335,0.318913844,0.647805582,0.447562814,0.574243784,0.870244443,1.850523472,1.461530924,4.831856728,0.812802076,0.694042087,0.565232158,1.02342689,586.230969,287.8146973,0.208899558,0.302152753,1.898427963,400.0139465,8.777145386,3.360441208
193,7395_1,7395,1970,600,PYD,Pelly,NW0935 03 W2,70-6158,Dark Gray,Chernozem,Rego,51.99447348,-102.3808445,NA,A,p,26,0,NA,NA,27.8,1.2,5,0.1,37.2,0.9,0.9,2.5,3.97,6.3,3,NA,2.2,0.2,NA,0.32,1.5,NA,NA,NA,23,39,6,5,12,7,38,4,10,NA,16.2,3.3,581.375,764.46875,906.395874,1398.958252,2725.875,2999.745605,2464.880859,2.362859726,3.019581795,0.837450147,0.853825808,0.622770309,0.665893137,0.213354111,0.408296198,0.212357991,0.93357676,1.024148335,0.318913844,0.647805582,0.447562814,0.574243784,0.870244443,1.850523472,1.461530924,4.831856728,0.812802076,0.694042087,0.565232158,1.02342689,586.230969,287.8146973,0.208899558,0.302152753,1.898427963,400.0139465,8.777145386,3.360441208
194,7396_1,7396,1970,600,DAA,Danbury,SE0736 02 W2,70-6174,Dark Gray,Chernozem,Orthic,52.07451425,-102.2742637,NA,A,p,15,0,NA,NA,25.4,0.5,10.4,0.3,43.7,0.2,0.7,NA,4.84,4.4,0.1,NA,3.5,1.3,NA,0.37,3.2,NA,NA,NA,25,53,9,3,6,3,22,2,8,NA,20.2,3.8,601.8295898,794.3791504,958.4642944,1382.412476,2664.791504,2999.130371,2462.892822,2.874257803,3.337939501,0.852068245,0.859114289,0.659896553,0.719575524,0.210212395,0.371539712,0.225213914,0.989985942,1.041955242,0.315112117,0.582799142,0.218107894,0.481337428,0.784270883,1.705943346,1.561493635,4.281527519,0.658451676,0.609351277,0.599927545,1.131479025,593.9963883,287.7277832,0.036048286,0.450332254,1.525845766,432.4888916,8.098027229,1.638715625
195,7397_1,7397,1970,600,DAA,Danbury,NE2935 02 W2,70-6182,Dark Gray,Chernozem,Orthic,52.03824002,-102.250497,NA,A,p,13,0,NA,NA,19.7,0.5,8.3,0.2,34.7,0.2,0.6,0.2,4.62,3.7,0.2,NA,3.2,0.7,NA,0.3,5.3,NA,NA,NA,25,44,10,5,10,6,31,2,8,30.5,17.8,3.3,638,860.833313,1034.611084,1511.166626,2790.833252,2999.509033,2486.192383,3.037032366,3.41575098,0.852298319,0.858180344,0.656090617,-3.40E+38,0.209912002,-3.40E+38,0.226748304,0.984023872,1.032533922,0.315142419,0.54793977,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,593.1522493,287.7396851,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
196,7398_1,7398,1970,600,DAA,Danbury,NE2035 02 W2,70-6190,Dark Gray,Chernozem,Orthic,52.02359827,-102.250514,NA,A,p,13,0,NA,NA,32.5,0.5,12.2,0.2,54.5,0.1,0.6,NA,8.21,4.6,0.1,NA,3.2,0.4,NA,0.51,4.9,NA,NA,NA,22,52,9,4,8,5,26,2,7,42.3,27.9,4.8,581.8125,755.1347656,883.7857056,1363.285767,2713.125,2966.728027,2457.607178,2.712645054,3.109690905,0.842218339,0.851340532,0.639434755,-3.40E+38,0.228752613,-3.40E+38,0.220094497,0.959290363,1.014596191,0.343861794,0.575988497,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,592.3773734,287.7487183,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
197,7399_1,7399,1971,600,SWD,Swan plain,SW3635 02 W2,71-7098,Gray,Luvisol,Dark Gray,52.04550707,-102.1668786,NA,A,p,11,0,NA,NA,20,0.8,4.1,0.1,28.9,0.5,0.5,NA,3.53,4.2,0.6,NA,2.9,0.1,NA,0.26,1.7,NA,NA,NA,18,44,5,6,13,7,38,3,9,30.9,16.9,2.8,618,850.916626,1013.583374,1607.449951,2864.054199,3001.333008,2600.8125,2.017555237,3.047409296,0.825166762,0.851786852,0.536944091,0.590957344,0.218874514,0.333200246,0.194071883,0.806065089,0.970039028,0.328847967,0.571311565,0.154473945,0.472930074,1.000696063,2.187704802,1.994616985,22.48166847,0.899681985,0.773222089,0.666408241,1.362243533,597.0443973,287.7003174,0.016455617,0.413375437,1.213354111,419.5678101,7.363786221,1.569405675
198,7400_1,7400,1971,600,SWA,Swan plain,NW1835 01 W2,71-7108,Gray,Luvisol,Orthic,52.00917948,-102.1430624,NA,A,p,8,0,NA,NA,19.8,1,3.4,0.1,28.5,0.9,0.7,NA,4.73,5.5,0.4,NA,2.1,0.1,NA,0.33,2.8,NA,NA,NA,16,47,7,7,11,8,37,5,6,34.1,19.8,2.5,607.53125,838,1003.633301,1614.9375,2903.375,3014.637207,2601.199951,3.123792648,3.444652557,0.858624935,0.863579035,0.678199649,0.675496578,0.257149994,0.405872583,0.223322319,1.017158098,1.045167496,0.385660235,0.608678755,0.156290203,0.304971844,0.534049213,1.664948583,1.461079478,15.86129284,0.535755754,0.50346452,0.460502505,1.070233941,595.9029632,287.7100525,0.305476427,0.652738214,5.175217152,453.3196106,8.161335945,2.752763033
199,7401_1,7401,1971,600,SWA,Swan plain,NE2535 02 W2,71-7118,Gray,Luvisol,Orthic,52.03827235,-102.155208,NA,A,p,8,0,NA,NA,9.3,0.5,3.7,0.1,14.7,NA,0.3,NA,1.65,3.2,0.3,NA,1.6,0.1,NA,0.12,2.6,NA,NA,NA,15,62,6,4,7,5,23,2,5,27.3,12,1.7,677.333313,918.625,1104.487549,1718.833374,3063.75,2999.691406,2694.416748,2.536538363,3.282670975,0.843337059,0.856630385,0.604099452,0.641546667,0.237215355,0.406423211,0.203776149,0.906880063,1.00314365,0.353833279,0.606062416,0.468064666,0.574560523,1.031051874,2.625169039,2.292704105,29.35685349,0.897727251,0.916162252,0.756968319,1.633667231,597.1007476,287.6994019,0.013546052,0.481318742,2.988344193,429.5350342,7.942481995,2.935984612
200,7402_1,7402,1972,600,THA,Thunder hill,NE0636 01 W2,72-7270,Dark Gray,Chernozem,Orthic,52.06739647,-102.1314728,NA,A,p,13,0,NA,NA,15.6,1.6,10.8,2,40.6,0.02,0.5,NA,5.22,0.06,0.05,NA,0.06,0.27,NA,0.21,9.8,NA,NA,NA,61,36,32,0,1,1,3,0,1,51.6,33.6,5.9,NA,NA,NA,NA,NA,NA,NA,3.203746319,3.355775833,0.861070931,0.863488734,0.6956833,0.650952995,0.372097433,0.413735569,0.195363569,1.044299372,1.064263849,0.55897893,0.69457835,2.991591215,4.700734138,7.83078289,16.32838821,15.63448048,32.11008453,6.400570393,5.988057137,5.794285774,11.30409431,599.874058,287.6734619,0.303028286,0.276981354,5.01747036,370.7604065,5.621356964,7.016622543
201,7403_1,7403,1970,600,WVD,Waitville,SE1835 06 W2,70-6119,Gray,Luvisol,Dark Gray,51.99871136,-102.8402579,NA,A,p,13,0,NA,NA,10.1,0.3,1.8,0.1,13.7,0.3,0.7,NA,1.24,5.2,0.1,NA,1.4,0.1,NA,0.1,1.1,NA,NA,NA,11,24,7,12,21,13,65,7,12,12,6.5,1.2,702.375,981.1428833,1163.75,1824.050049,3078.25,3000.520752,2740.600098,1.93876338,2.662081242,0.827578902,0.844492078,0.542037487,-3.40E+38,0.236520603,-3.40E+38,0.191251431,0.814017309,0.953530174,0.353844118,0.592823952,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,576.2184137,287.8301392,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
202,7404_1,7404,1970,600,PYC,Pelly,SW1735 05 W2,70-6131,Dark Gray,Chernozem,Calcareous,52.00190975,-102.690222,NA,A,p,15,0,NA,NA,30.4,0.8,7.2,0.1,46.9,0.4,1.1,NA,6.58,4.1,0.1,NA,3.8,0.3,NA,0.54,4.6,NA,NA,NA,24,41,8,5,12,6,35,3,9,35.1,22.3,3.9,511.5,677.416687,792.541626,1281.928589,2470.1875,2985.891602,2288,1.962518215,2.463447571,0.824732721,0.837427139,0.584347367,-3.40E+38,0.247648239,-3.40E+38,0.191611904,0.87668839,0.958600556,0.37048311,0.625692961,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,578.647048,287.84021,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
203,7405_2,7405,1968,600,WVA,Waitville,SW1837 08 W2,68-4714,Gray,Luvisol,Orthic,52.17656081,-103.1424434,NA,A,e,13,0,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,NA,0.9,0.4,NA,0.9,0.2,NA,NA,NA,NA,NA,NA,10,46,2,21,13,NA,44,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.585397243,3.607011795,0.869058251,0.869589925,0.741245151,0.723508477,0.369527936,0.435735166,0.183361395,1.111425355,1.111520743,0.554621812,0.622358086,1.320465565,2.019372463,3.001936674,3.300649881,2.157524824,3.905282259,2.873446465,2.263478756,1.452129245,2.461979389,577.5669795,287.7647705,0.262495577,0.386719048,2.03984642,453.6699219,6.725198746,1.71757102
204,7406_1,7406,1970,600,WDD,Wadena,SW1735 12 W2,70-5930,Black,Chernozem,Rego,52.00215219,-103.6901681,NA,A,pk,13,0,NA,NA,29,0.5,5.1,0.1,31.4,0.3,1,7.2,2.71,7.7,1.7,NA,2.9,0.5,NA,0.26,0.8,NA,NA,NA,23,30,11,7,15,8,47,5,12,23.3,14,2.2,654.49646,859.5384521,1004.25,1592.442383,2911.485596,2999.623779,2695.754639,1.932184219,2.540604591,0.816414356,0.839605927,0.587076902,0.675933421,0.194173276,0.443421364,0.20056324,0.880900277,0.987292704,0.291766061,0.618145432,0.455079079,0.625854492,1.038794518,1.844037056,1.685188532,2.397842407,0.950327754,0.865310431,0.760480106,1.35646677,559.3461107,287.8632507,0.106579445,0.405249268,1.565855265,516.4661255,8.107757568,2.093530178
205,7407_1,7407,1970,600,WDA,Wadena,SW1735 12 W2,70-5937,Black,Chernozem,Orthic,52.00215219,-103.6901681,NA,A,p,15,0,NA,NA,20.7,0.6,7.6,0.2,35.7,0.3,1.4,NA,3.56,9.8,0.3,NA,6.3,1.5,NA,0.29,1.2,NA,NA,NA,21,40,7,6,12,7,39,3,11,25.9,15.8,2.6,654.49646,859.5384521,1004.25,1592.442383,2911.485596,2999.623779,2695.754639,1.932184219,2.540604591,0.816414356,0.839605927,0.587076902,0.675933421,0.194173276,0.443421364,0.20056324,0.880900277,0.987292704,0.291766061,0.618145432,0.455079079,0.625854492,1.038794518,1.844037056,1.685188532,2.397842407,0.950327754,0.865310431,0.760480106,1.35646677,559.3461107,287.8632507,0.106579445,0.405249268,1.565855265,516.4661255,8.107757568,2.093530178
206,7408_1,7408,1970,600,NRF,Northern light,SE1535 12 W2,70-5959,Gray,Luvisol,Gleyed Dark Gray,52.00212508,-103.6308457,NA,A,p,13,0,NA,NA,11.5,0.9,2.5,NA,20.2,1.2,1.3,NA,2.96,7.8,0.2,NA,3.1,0.1,NA,0.22,4.3,NA,NA,NA,16,57,9,4,8,5,27,2,8,29.5,NA,1.5,753.086792,1017.430359,1206.800293,1688.411743,2928.552246,2969.028076,2533.913574,2.639185429,2.804079294,0.843564987,0.846026301,0.661263287,0.670668066,0.217645973,0.337891638,0.220975179,0.990820698,1.010882614,0.325224503,0.555368631,0.119242825,0.360907376,0.498500437,0.929026365,0.781990886,1.393957138,0.530770063,0.463186681,0.399879396,0.630662799,561.4715317,287.8421631,0.356465518,0.287454844,1.870803833,507.9841919,9.298185349,4.401059151
207,7409_1,7409,1970,600,YKH,Yorkton gleyed,NE3336 12 W2,70-5996,Black,Chernozem,Calcareous,52.14015441,-103.6546821,NA,A,h,20,0,NA,NA,21.1,1,13.3,0.3,38.9,0.6,2,NA,4.02,12.1,1.9,NA,11.8,1.7,NA,0.39,2.9,NA,NA,NA,38,54,20,1,2,1,8,0,4,40.5,25.5,3.4,556.0250244,747.416687,835.0714111,1336.714233,2420.125,2984.611084,2215.5,1.808259249,2.460577011,0.811954677,0.835487723,0.553037941,-3.40E+38,0.200537056,-3.40E+38,0.197860519,0.829464864,0.943855978,0.301510783,0.573428927,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,564.14747,287.8582458,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
208,7410_1,7410,1970,600,YKC,Yorkton,NE1136 12 W2,70-6034,Black,Chernozem,Calcareous,52.08200883,-103.6070474,NA,A,pk,15,0,NA,NA,51,0.7,17,0.4,NA,0.03,2.5,6,6.39,1.09,0.19,NA,1.23,0.23,NA,0.57,0.8,NA,NA,NA,20,58,9,3,7,4,22,2,6,42.3,32.1,4.4,627.645874,825.5625,946.53125,1464.286133,2710.277832,2999.606934,2569.052734,2.170433998,2.727360964,0.824780583,0.84139818,0.600642443,-3.40E+38,0.202448398,-3.40E+38,0.205548668,0.900699237,0.97462032,0.303492709,0.550749874,#NAME?,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,564.3981007,287.8378296,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
